casualty_group,killed,injured,total_casualties,proportion_killed
1208,0,0,0,NA
1209,0,0,0,NA
1210,0,0,0,NA
1211,0,0,0,NA
1212,0,0,0,NA
1213,0,0,0,NA
1214,0,0,0,NA
1215,0,0,0,NA
1216,0,0,0,NA
1217,0,0,0,NA
1218,0,0,0,NA
1219,0,0,0,NA
1220,0,0,0,NA
1221,0,0,0,NA
1222,0,0,0,NA
1223,0,0,0,NA
1224,0,0,0,NA
1225,0,0,0,NA
1226,0,0,0,NA
1227,NA,NA,5,NA
1228,0,9,9,0
1229,0,0,0,NA
1230,0,0,0,NA
1231,2,9,11,0.18181818181818182
1232,0,0,0,NA
1233,0,0,0,NA
1234,0,0,0,NA
1235,0,0,0,NA
1236,2,1,3,0.6666666666666666
1237,0,0,0,NA
1238,0,0,0,NA
1239,0,0,0,NA
1240,0,0,0,NA
1241,5,16,21,0.23809523809523808
1242,0,0,0,NA
1243,NA,NA,2,NA
1244,NA,NA,2,NA
1245,0,0,0,NA
1246,0,0,0,NA
1247,4,9,13,0.3076923076923077
1248,7,26,33,0.21212121212121213
1249,0,0,0,NA
1250,0,0,0,NA
1251,0,0,0,NA
1252,26,33,59,0.4406779661016949
1253,9,19,28,0.32142857142857145
1254,1,4,5,0.2
1255,0,0,0,NA
1256,0,0,0,NA
1257,0,0,0,NA
1258,0,0,0,NA
1259,0,0,0,NA
1260,NA,NA,NA,NA
1261,NA,NA,NA,NA
1262,1,2,3,0.3333333333333333
1263,0,0,0,NA
1264,0,0,0,NA
1265,0,0,0,NA
1266,0,0,0,NA
1267,0,0,0,NA
1268,67,240,307,0.2182410423452769
1269,1,0,1,1
1270,2,8,10,0.2
1271,1,8,9,0.1111111111111111
1272,0,0,0,NA
1273,4,30,34,0.11764705882352941
1274,0,0,0,NA
1275,0,0,0,NA
1276,0,0,0,NA
1277,0,0,0,NA
1278,0,0,0,NA
1279,0,0,0,NA
1280,0,0,0,NA
1281,0,0,0,NA
1282,0,0,0,NA
1283,0,0,0,NA
1284,0,5,5,0
1285,0,0,0,NA
1286,0,0,0,NA
1287,0,0,0,NA
1288,2,0,2,1
1289,0,0,0,NA
1290,0,0,0,NA
1291,1,10,11,0.09090909090909091
1292,0,12,12,0
1293,NA,NA,1,NA
1294,0,0,0,NA
1295,0,0,0,NA
1296,0,0,0,NA
1297,0,0,0,NA
1298,0,0,0,NA
1299,0,0,0,NA
1300,0,0,0,NA
1301,0,0,0,NA
1302,0,0,0,NA
1303,2,0,2,1
1304,1,0,1,1
1305,0,0,0,NA
1306,0,0,0,NA
1307,0,1,1,0
1308,0,0,0,NA
1309,0,0,0,NA
1310,0,0,0,NA
1311,0,0,0,NA
1312,0,0,0,NA
1313,0,0,0,NA
1314,0,0,0,NA
1315,0,0,0,NA
1316,0,0,0,NA
1317,0,0,0,NA
1318,0,0,0,NA
1319,0,0,0,NA
1320,0,0,0,NA
1321,1,0,1,1
1322,2,1,3,0.6666666666666666
1323,0,1,1,0
1324,0,0,0,NA
1325,0,0,0,NA
1326,0,0,0,NA
1327,0,0,0,NA
1328,0,0,0,NA
1329,0,0,0,NA
1330,0,0,0,NA
1331,0,0,0,NA
1332,0,0,0,NA
1333,0,0,0,NA
1334,0,0,0,NA
1335,0,5,5,0
1336,0,0,0,NA
1337,0,0,0,NA
1338,0,0,0,NA
1339,0,0,0,NA
1340,1,0,1,1
1341,0,0,0,NA
1342,0,12,12,0
1343,0,0,0,NA
1344,0,0,0,NA
1345,0,0,0,NA
1346,0,0,0,NA
1347,0,0,0,NA
1348,0,0,0,NA
1349,0,0,0,NA
1350,0,0,0,NA
1351,0,0,0,NA
1352,0,0,0,NA
1353,0,0,0,NA
1354,0,0,0,NA
1355,0,0,0,NA
1356,0,1,1,0
1357,0,1,1,0
1358,0,0,0,NA
1359,1,4,5,0.2
1360,0,0,0,NA
1361,0,0,0,NA
1362,0,0,0,NA
1363,1,1,2,0.5
1364,0,0,0,NA
1365,0,0,0,NA
1366,0,0,0,NA
1367,0,0,0,NA
1368,0,0,0,NA
1369,0,0,0,NA
1370,0,0,0,NA
1371,0,0,0,NA
1372,0,5,5,0
1373,0,0,0,NA
1374,0,0,0,NA
1375,0,0,0,NA
1376,12,95,107,0.11214953271028037
1377,12,NA,12,1
1378,6,8,14,0.42857142857142855
1379,0,NA,NA,NA
1380,1,9,10,0.1
1381,0,NA,NA,NA
1382,0,NA,NA,NA
1383,5,9,14,0.35714285714285715
1384,3,6,9,0.3333333333333333
1385,0,0,0,NA
1386,0,0,0,NA
1387,0,0,0,NA
1388,0,0,0,NA
1389,2,NA,2,1
1390,0,0,0,NA
1391,0,0,0,NA
1392,0,0,0,NA
1393,0,0,0,NA
1394,0,0,0,NA
1395,5,0,5,1
1396,0,0,0,NA
1397,0,0,0,NA
1398,0,0,0,NA
1399,0,0,0,NA
1400,0,0,0,NA
1401,0,0,0,NA
1402,0,0,0,NA
1403,0,0,0,NA
1404,0,0,0,NA
1405,0,0,0,NA
1406,0,0,0,NA
1407,0,0,0,NA
1408,0,0,0,NA
1409,0,0,0,NA
1410,0,0,0,NA
1411,0,0,0,NA
1412,0,0,0,NA
1413,0,0,0,NA
1414,0,0,0,NA
1415,0,0,0,NA
1416,0,0,0,NA
1417,NA,NA,NA,NA
1418,0,0,0,NA
1419,0,0,0,NA
1420,0,0,0,NA
1421,0,0,0,NA
1422,0,0,0,NA
1423,0,0,0,NA
1424,0,0,0,NA
1425,0,1,1,0
1426,3,5,8,0.375
1427,0,2,2,0
1428,0,0,0,NA
1429,0,0,0,NA
1430,0,1,1,0
1431,0,0,0,NA
1432,0,0,0,NA
1433,0,0,0,NA
1434,0,0,0,NA
1435,0,0,0,NA
1436,0,0,0,NA
1437,0,0,0,NA
1438,0,0,0,NA
1439,0,2,2,0
1440,6,NA,6,1
1441,NA,NA,NA,NA
1442,NA,NA,NA,NA
1443,NA,NA,NA,NA
1444,0,0,0,NA
1445,0,1,1,0
1446,0,0,0,NA
1447,0,0,0,NA
1448,0,0,0,NA
1449,0,1,1,0
1450,0,1,1,0
1451,0,0,0,NA
1452,0,5,5,0
1453,1,4,5,0.2
1454,1,0,1,1
1455,0,0,0,NA
1456,0,0,0,NA
1457,0,0,0,NA
1458,2,NA,2,1
1459,0,0,0,NA
1460,2,5,5,0.4
1461,3,19,22,0.13636363636363635
1462,0,0,0,NA
1463,0,1,1,0
1464,0,0,0,NA
1465,0,0,0,NA
1466,0,0,0,NA
1467,4,33,37,0.10810810810810811
1468,0,0,0,NA
1469,0,0,0,NA
1470,0,0,0,NA
1471,0,6,6,0
1472,0,0,0,NA
1473,0,4,0,NA
1474,0,0,0,NA
1475,0,0,0,NA
1476,0,0,0,NA
1477,10,20,30,0.3333333333333333
1478,3,15,18,0.16666666666666666
1479,0,0,0,NA
1480,0,0,0,NA
1481,0,0,0,NA
1482,0,0,0,NA
1483,0,0,0,NA
1484,0,0,0,NA
1485,0,0,0,NA
1486,0,0,0,NA
1487,0,0,0,NA
1488,0,0,0,NA
1489,0,0,0,NA
1490,0,0,0,NA
1491,0,0,0,NA
1492,0,0,0,NA
1493,0,0,0,NA
1494,0,0,0,NA
1495,0,0,0,NA
1496,0,0,0,NA
1497,0,0,0,NA
1498,0,0,0,NA
1499,0,0,0,NA
1500,0,0,0,NA
1501,0,0,0,NA
1502,0,0,0,NA
1503,0,0,0,NA
1504,0,0,0,NA
1505,0,0,0,NA
1506,0,0,0,NA
1507,1,2,3,0.3333333333333333
1508,1,13,14,0.07142857142857142
1509,1,17,18,0.05555555555555555
1510,1,4,5,0.2
1511,0,0,0,NA
1512,0,0,0,NA
1513,0,0,0,NA
1514,0,0,0,NA
1515,0,0,0,NA
1516,0,0,0,NA
1517,0,0,0,NA
1518,0,0,0,NA
1519,0,0,0,NA
1520,0,0,0,NA
1521,0,0,0,NA
1522,0,0,0,NA
1523,0,0,0,NA
1524,0,0,0,NA
1525,0,0,0,NA
1526,0,0,0,NA
1527,0,0,0,NA
1528,0,0,0,NA
1529,0,0,0,NA
1530,0,0,0,NA
1531,0,0,0,NA
1532,0,0,0,NA
1533,0,0,0,NA
1534,0,0,0,NA
1535,0,0,0,NA
1536,0,0,0,NA
1537,0,0,0,NA
1538,0,0,0,NA
1539,0,0,0,NA
1540,0,0,0,NA
1541,0,0,0,NA
1542,0,0,0,NA
1543,0,0,0,NA
1544,0,0,0,NA
1545,0,0,0,NA
1546,0,0,0,NA
1547,0,0,0,NA
1548,0,0,0,NA
1549,0,0,0,NA
1550,0,0,0,NA
1551,0,0,0,NA
1552,0,0,0,NA
1553,0,0,0,NA
1554,0,0,0,NA
1555,0,0,0,NA
1556,0,0,0,NA
1557,0,0,0,NA
1558,NA,NA,NA,NA
1559,NA,NA,NA,NA
1560,NA,NA,NA,NA
1561,NA,NA,3,NA
1562,0,1,1,0
1563,0,0,0,NA
1564,0,1,1,0
1565,0,0,0,NA
1566,0,0,0,NA
1567,3,5,8,0.375
1568,0,0,0,NA
1569,0,0,0,NA
1570,0,0,0,NA
1571,0,0,0,NA
1572,0,1,1,0
1573,NA,NA,NA,NA
1574,4,3,7,0.5714285714285714
1575,1,0,1,1
1576,0,0,0,NA
1577,0,0,0,NA
1578,0,0,0,NA
1579,0,0,0,NA
1580,0,0,0,NA
1581,0,0,0,NA
1582,0,0,0,NA
1583,1,4,5,0.2
1584,0,0,0,NA
1585,0,0,0,NA
1586,0,NA,NA,NA
1587,0,0,0,NA
1588,0,0,0,NA
1589,0,0,0,NA
1590,5,50,55,0.09090909090909091
1591,0,0,0,NA
1592,0,1,1,0
1593,0,0,0,NA
1594,0,0,0,NA
1595,0,0,0,NA
1596,0,0,0,NA
1597,0,0,0,NA
1598,0,0,0,NA
1599,0,0,0,NA
1600,0,0,0,NA
1601,0,0,0,NA
1602,0,0,0,NA
1603,0,0,0,NA
1604,0,0,0,NA
1605,0,0,0,NA
1606,0,0,0,NA
1607,0,0,0,NA
1608,0,0,0,NA
1609,0,0,0,NA
1610,0,0,0,NA
1611,0,0,0,NA
1612,0,0,0,NA
1613,9,47,56,0.16071428571428573
1614,0,0,0,NA
1615,0,0,0,NA
1616,0,0,0,NA
1617,0,0,0,NA
1618,0,0,0,NA
1619,0,0,0,NA
1620,0,0,0,NA
1621,3,14,17,0.17647058823529413
1622,0,0,0,NA
1623,0,0,0,NA
1624,5,23,28,0.17857142857142858
1625,3,33,36,0.08333333333333333
1626,0,0,0,NA
1627,0,22,22,0
1628,0,0,0,NA
1629,0,0,0,NA
1630,0,0,0,NA
1631,0,6,6,0
1632,0,0,0,NA
1633,0,0,0,NA
1634,0,0,0,NA
1635,0,0,0,NA
1636,0,0,0,NA
1637,0,0,0,NA
1638,0,3,3,0
1639,6,2,8,0.75
1640,0,3,3,0
1641,0,0,0,NA
1642,0,0,0,NA
1643,0,0,0,NA
1644,0,3,3,0
1645,0,0,0,NA
1646,1,19,20,0.05
1647,NA,NA,25,NA
1648,0,0,0,NA
1649,0,0,0,NA
1650,0,0,0,NA
1651,NA,NA,23,NA
1652,NA,NA,1,NA
1653,2,18,20,0.1
1654,0,0,0,NA
1655,0,1,1,0
1656,1,NA,1,1
1657,0,6,6,0
1658,0,0,0,NA
1659,0,0,0,NA
1660,0,10,10,0
1661,0,0,0,NA
1662,0,0,0,NA
1663,0,0,0,NA
1664,0,0,0,NA
1665,0,0,0,NA
1666,0,0,0,NA
1667,0,0,0,NA
1668,0,0,0,NA
1669,0,0,0,NA
1670,0,0,0,NA
1671,0,1,1,0
1672,0,0,0,NA
1673,0,0,0,NA
1674,0,0,0,NA
1675,0,0,0,NA
1676,0,0,0,NA
1677,0,0,0,NA
1678,0,0,0,NA
1679,0,0,0,NA
1680,0,0,0,NA
1681,0,0,0,NA
1682,0,0,0,NA
1683,0,0,0,NA
1684,0,0,0,NA
1685,0,0,0,NA
1686,0,0,0,NA
1687,0,0,0,NA
1688,0,0,0,NA
1689,0,0,0,NA
1690,0,0,0,NA
1691,4,1,5,0.8
1692,NA,NA,7,NA
1693,2,5,7,0.2857142857142857
1694,NA,NA,13,NA
1695,0,18,18,0
1696,0,3,3,0
1697,0,0,0,NA
1698,0,0,0,NA
1699,0,0,0,NA
1700,0,0,0,NA
1701,0,0,0,NA
1702,0,0,0,NA
1703,0,0,0,NA
1704,0,0,0,NA
1705,0,0,0,NA
1706,0,3,3,0
1707,NA,NA,18,NA
1708,0,0,0,NA
1709,3,5,8,0.375
1710,0,0,0,NA
1711,0,0,0,NA
1712,0,0,0,NA
1713,0,0,0,NA
1714,0,0,0,NA
1715,0,0,0,NA
1716,0,0,0,NA
1717,0,0,0,NA
1718,2,4,6,0.3333333333333333
1719,0,1,1,0
1720,0,0,0,NA
1721,0,0,0,NA
1722,0,1,1,0
1723,0,0,0,NA
1724,1,4,5,0.2
1725,0,1,1,0
1726,0,12,12,0
1727,NA,NA,10,NA
1728,0,0,0,NA
1729,0,0,0,NA
1730,0,0,0,NA
1731,0,0,0,NA
1732,0,NA,NA,NA
1733,0,0,0,NA
1734,0,0,0,NA
1735,0,2,2,0
1736,0,0,0,NA
1737,0,0,0,NA
1738,0,0,0,NA
1739,0,0,0,NA
1740,0,0,0,NA
1741,NA,NA,9,NA
1742,0,0,0,NA
1743,0,0,0,NA
1744,0,0,0,NA
1745,0,0,0,NA
1746,0,0,0,NA
1747,0,0,0,NA
1748,0,0,0,NA
1749,0,0,0,NA
1750,0,0,0,NA
1751,0,0,0,NA
1752,0,0,0,NA
1753,1,2,3,0.3333333333333333
1754,1,1,2,0.5
1755,0,0,0,NA
1756,23,20,43,0.5348837209302325
1757,0,0,0,NA
1758,NA,NA,1,NA
1759,0,0,0,NA
1760,0,0,0,NA
1761,0,0,0,NA
1762,0,0,0,NA
1763,0,0,0,NA
1764,0,0,0,NA
1765,0,0,0,NA
1766,0,0,0,NA
1767,0,0,0,NA
1768,0,0,0,NA
1769,0,0,0,NA
1770,0,0,0,NA
1771,0,5,5,0
1772,0,0,0,NA
1773,0,0,0,NA
1774,0,0,0,NA
1775,0,0,0,NA
1776,0,0,0,NA
1777,0,0,0,NA
1778,0,0,0,NA
1779,0,NA,NA,NA
1780,2,6,8,0.25
1781,1,3,4,0.25
1782,0,0,0,NA
1783,0,0,0,NA
1784,0,0,0,NA
1785,0,0,0,NA
1786,10,0,10,1
1787,83,191,274,0.3029197080291971
1788,NA,NA,2,NA
1789,0,0,0,NA
1790,0,0,0,NA
1791,0,0,0,NA
1792,25,40,65,0.38461538461538464
1793,0,0,0,NA
1794,0,0,0,NA
1795,0,0,0,NA
1796,0,0,0,NA
1797,0,7,7,0
1798,0,0,0,NA
1799,0,0,0,NA
1800,0,0,0,NA
1801,0,0,0,NA
1802,0,0,0,NA
1803,0,0,0,NA
1804,0,0,0,NA
1805,0,0,0,NA
1806,0,0,0,NA
1807,0,0,0,NA
1808,0,0,0,NA
1809,0,0,0,NA
1810,0,0,0,NA
1811,0,0,0,NA
1812,0,0,0,NA
1813,0,0,0,NA
1814,0,0,0,NA
1815,0,0,0,NA
1816,0,0,0,NA
1817,0,0,0,NA
1818,0,0,0,NA
1819,0,0,0,NA
1820,0,0,0,NA
1821,0,0,0,NA
1822,0,0,0,NA
1823,0,0,0,NA
1824,NA,NA,1,NA
1825,0,3,3,0
1826,0,0,0,NA
1827,1,5,6,0.16666666666666666
1828,0,0,0,NA
1829,0,2,2,0
1830,0,3,3,0
1831,0,0,0,NA
1832,0,0,0,NA
1833,0,0,0,NA
1834,0,0,0,NA
1835,0,0,0,NA
1836,0,0,0,NA
1837,6,67,73,0.0821917808219178
1838,3,12,15,0.2
1839,0,0,0,NA
1840,0,0,0,NA
1841,0,0,0,NA
1842,0,0,0,NA
1843,0,0,0,NA
1844,0,0,0,NA
1845,0,0,0,NA
1846,0,2,2,0
1847,0,0,0,NA
1848,0,0,0,NA
1849,0,0,0,NA
1850,0,0,0,NA
1851,9,102,111,0.08108108108108109
1852,NA,NA,3,NA
1853,0,0,0,NA
1854,0,0,0,NA
1855,0,0,0,NA
1856,NA,NA,4,NA
1857,0,0,0,NA
1858,0,0,0,NA
1859,0,0,0,NA
1860,0,0,0,NA
1861,0,0,0,NA
1862,0,0,0,NA
1863,0,0,0,NA
1864,0,0,0,NA
1865,NA,NA,4,NA
1866,0,0,0,NA
1867,0,0,0,NA
1868,0,0,0,NA
1869,0,0,0,NA
1870,0,0,0,NA
1871,0,0,0,NA
1872,0,0,0,NA
1873,0,0,0,NA
1874,0,0,0,NA
1875,0,1,1,0
1876,0,4,4,0
1877,0,0,0,NA
1878,23,14,37,0.6216216216216216
1879,0,0,0,NA
1880,0,0,0,NA
1881,0,2,1,0
1882,0,0,0,NA
1883,0,0,0,NA
1884,0,0,0,NA
1885,0,2,2,0
1886,1,4,5,0.2
1887,0,3,3,0
1888,1,18,19,0.05263157894736842
1889,0,6,6,0
1890,0,0,0,NA
1891,0,0,0,NA
1892,0,0,0,NA
1893,0,0,0,NA
1894,0,0,0,NA
1895,0,0,0,NA
1896,0,0,0,NA
1897,0,0,0,NA
1898,0,0,0,NA
1899,0,0,0,NA
1900,0,0,0,NA
1901,0,0,0,NA
1902,0,0,0,NA
1903,0,0,0,NA
1904,0,0,0,NA
1905,0,0,0,NA
1906,0,0,0,NA
1907,0,0,0,NA
1908,0,0,0,NA
1909,0,0,0,NA
1910,0,0,0,NA
1911,0,0,0,NA
1912,0,0,0,NA
1913,0,0,0,NA
1914,0,0,0,NA
1915,0,0,0,NA
1916,0,0,0,NA
1917,0,0,0,NA
1918,0,0,0,NA
1919,0,0,0,NA
1920,0,0,0,NA
1921,0,0,0,NA
1922,0,0,0,NA
1923,0,0,0,NA
1924,0,0,0,NA
1925,4,4,8,0.5
1926,3,1,4,0.75
1927,0,0,0,NA
1928,0,0,0,NA
1929,0,0,0,NA
1930,0,0,0,NA
1931,0,0,0,NA
1932,0,0,0,NA
1933,0,0,0,NA
1934,0,0,0,NA
1935,NA,NA,1,NA
1936,0,0,0,NA
1937,0,0,0,NA
1938,0,0,0,NA
1939,0,2,2,0
1940,0,0,0,NA
1941,0,0,0,NA
1942,0,0,0,NA
1943,0,0,0,NA
1944,0,0,0,NA
1945,0,0,0,NA
1946,0,0,0,NA
1947,0,0,0,NA
1948,NA,NA,1,NA
1949,0,0,0,NA
1950,0,0,0,NA
1951,0,0,0,NA
1952,0,0,0,NA
1953,0,0,0,NA
1954,0,0,0,NA
1955,NA,NA,NA,NA
1956,NA,NA,NA,NA
1957,NA,NA,NA,NA
1958,3,0,3,1
1959,0,0,0,NA
1960,NA,NA,NA,NA
1961,NA,NA,2,NA
1962,NA,NA,NA,NA
1963,1,19,20,0.05
1964,0,0,0,NA
1965,0,0,0,NA
1966,0,0,0,NA
1967,0,0,0,NA
1968,0,3,3,0
1969,0,0,0,NA
1970,0,0,0,NA
1971,0,0,0,NA
1972,3,6,9,0.3333333333333333
1973,0,0,0,NA
1974,0,0,0,NA
1975,0,0,0,NA
1976,0,0,0,NA
1977,0,0,0,NA
1978,0,0,0,NA
1979,NA,NA,5,NA
1980,0,0,0,NA
1981,0,0,0,NA
1982,0,0,0,NA
1983,13,31,44,0.29545454545454547
1984,NA,NA,NA,NA
1985,NA,NA,NA,NA
1986,NA,NA,NA,NA
1987,0,9,9,0
1988,NA,NA,NA,NA
1989,NA,NA,NA,NA
1990,NA,NA,NA,NA
1991,NA,NA,NA,NA
1992,2,0,2,1
1993,0,0,0,NA
1994,0,0,0,NA
1995,0,0,0,NA
1996,0,0,0,NA
1997,0,0,0,NA
1998,0,3,3,0
1999,0,0,0,NA
2000,0,0,0,NA
2001,0,0,0,NA
2002,0,0,0,NA
2003,0,0,0,NA
2004,0,0,0,NA
2005,0,0,0,NA
2006,0,0,0,NA
2007,0,3,3,0
2008,0,0,0,NA
2009,0,1,1,0
2010,6,9,15,0.4
2011,0,2,2,0
2012,0,0,0,NA
2013,0,8,0,NA
2014,0,0,0,NA
2015,0,0,0,NA
2016,0,0,0,NA
2017,0,0,0,NA
2018,0,0,0,NA
2019,0,0,0,NA
2020,0,0,0,NA
2021,0,0,0,NA
2022,0,0,0,NA
2023,0,0,0,NA
2024,2,22,24,0.08333333333333333
2025,NA,NA,NA,NA
2026,0,0,0,NA
2027,0,0,0,NA
2028,0,0,0,NA
2029,0,0,0,NA
2030,0,0,0,NA
2031,1,0,1,1
2032,0,0,0,NA
2033,0,0,0,NA
2034,0,0,0,NA
2035,0,0,0,NA
2036,0,0,0,NA
2037,0,0,0,NA
2038,0,0,0,NA
2039,0,0,0,NA
2040,0,0,0,NA
2041,0,0,0,NA
2042,0,0,0,NA
2043,0,0,0,NA
2044,0,0,0,NA
2045,0,0,0,NA
2046,0,0,0,NA
2047,0,0,0,NA
2048,0,0,0,NA
2049,0,0,0,NA
2050,0,0,0,NA
2051,0,0,0,NA
2052,0,0,0,NA
2053,0,0,0,NA
2054,0,0,0,NA
2055,0,2,2,0
2056,0,0,0,NA
2057,0,0,0,NA
2058,0,0,0,NA
2059,0,0,0,NA
2060,0,0,0,NA
2061,0,0,0,NA
2062,1,2,3,0.3333333333333333
2063,0,0,0,NA
2064,1,0,1,1
2065,0,5,5,0
2066,0,0,0,NA
2067,0,0,0,NA
2068,0,0,0,NA
2069,0,0,0,NA
2070,0,0,0,NA
2071,0,1,1,0
2072,0,0,0,NA
2073,0,0,0,NA
2074,0,0,0,NA
2075,0,0,0,NA
2076,0,0,0,NA
2077,0,0,0,NA
2078,0,0,0,NA
2079,0,0,0,NA
2080,1,14,15,0.06666666666666667
2081,0,0,0,NA
2082,0,0,0,NA
2083,NA,NA,5,NA
2084,0,0,0,NA
2085,0,0,0,NA
2086,0,0,0,NA
2087,0,0,0,NA
2088,0,0,0,NA
2089,12,NA,12,1
2090,0,0,0,NA
2091,0,0,0,NA
2092,0,0,0,NA
2093,0,0,0,NA
2094,0,0,0,NA
2095,0,0,0,NA
2096,0,0,0,NA
2097,0,0,0,NA
2098,0,0,0,NA
2099,0,0,0,NA
2100,10,51,61,0.16393442622950818
2101,3,3,6,0.5
2102,0,0,0,NA
2103,0,0,0,NA
2104,0,0,0,NA
2105,0,0,0,NA
2106,0,0,0,NA
2107,0,0,0,NA
2108,0,0,0,NA
2109,0,0,0,NA
2110,0,0,0,NA
2111,0,0,0,NA
2112,0,0,0,NA
2113,0,0,0,NA
2114,0,0,0,NA
2115,0,0,0,NA
2116,0,0,0,NA
2117,0,0,0,NA
2118,0,0,0,NA
2119,0,0,0,NA
2120,0,0,0,NA
2121,0,0,0,NA
2122,0,0,0,NA
2123,0,1,1,0
2124,0,0,0,NA
2125,0,0,0,NA
2126,0,0,0,NA
2127,0,0,0,NA
2128,0,0,0,NA
2129,0,0,0,NA
2130,0,0,0,NA
2131,0,0,0,NA
2132,0,0,0,NA
2133,0,0,0,NA
2134,0,0,0,NA
2135,0,0,0,NA
2136,0,0,0,NA
2137,0,0,0,NA
2138,0,0,0,NA
2139,0,0,0,NA
2139,1,14,15,0.06666666666666667
2140,0,0,0,NA
2141,0,0,0,NA
2142,0,0,0,NA
2143,0,0,0,NA
2144,0,0,0,NA
2145,0,1,1,0
2146,0,1,1,0
2147,0,0,0,NA
2148,0,0,0,NA
2149,0,0,0,NA
2150,0,0,0,NA
2151,0,0,0,NA
2152,0,0,0,NA
2153,0,0,0,NA
2154,1,0,1,1
2155,0,0,0,NA
2156,0,0,0,NA
2157,0,0,0,NA
2158,0,0,0,NA
2159,0,0,0,NA
2160,0,0,0,NA
2161,0,0,0,NA
2162,0,0,0,NA
2163,0,0,0,NA
2164,0,0,0,NA
2165,0,0,0,NA
2166,0,0,0,NA
2167,0,0,0,NA
2168,0,0,0,NA
2169,0,0,0,NA
2170,0,0,0,NA
2171,0,0,0,NA
2172,5,9,14,0.35714285714285715
2173,0,5,5,0
2174,1,19,20,0.05
2175,0,8,8,0
2176,0,0,0,NA
2177,0,7,7,0
2178,0,1,1,0
2179,0,0,0,NA
2180,0,0,0,NA
2181,0,0,0,NA
2182,0,0,0,NA
2183,NA,NA,2,NA
2184,0,0,0,NA
2185,0,0,0,NA
2186,0,0,0,NA
2187,0,0,0,NA
2188,0,0,0,NA
2189,0,0,0,NA
2190,0,0,0,NA
2191,0,0,0,NA
2192,0,0,0,NA
2193,0,0,0,NA
2194,0,0,0,NA
2195,0,0,0,NA
2196,0,1,1,0
2197,0,0,0,NA
2198,0,0,0,NA
2199,0,0,0,NA
2200,0,0,0,NA
2201,0,0,0,NA
2202,0,0,0,NA
2203,0,0,0,NA
2204,0,0,0,NA
2205,0,0,0,NA
2206,0,0,0,NA
2207,0,0,0,NA
2208,NA,NA,4,NA
2209,0,2,2,0
2210,0,0,0,NA
2211,0,0,0,NA
2212,0,0,0,NA
2213,0,0,0,NA
2214,0,0,0,NA
2215,0,0,0,NA
2216,0,0,0,NA
2217,0,0,0,NA
2218,0,0,0,NA
2219,0,0,0,NA
2220,0,0,0,NA
2221,0,0,0,NA
2222,0,0,0,NA
2223,0,0,0,NA
2224,0,0,0,NA
2225,0,0,0,NA
2226,0,0,0,NA
2227,0,0,0,NA
2228,0,0,0,NA
2229,0,0,0,NA
2230,0,0,0,NA
2231,0,0,0,NA
2232,5,9,14,0.35714285714285715
2233,0,0,0,NA
2234,0,0,0,NA
2235,0,0,0,NA
2236,2,5,7,0.2857142857142857
2237,0,0,0,NA
2238,0,0,0,NA
2239,0,24,24,0
2240,0,23,23,0
2241,1,1,2,0.5
2242,1,6,7,0.14285714285714285
2243,0,0,0,NA
2244,0,0,0,NA
2245,22,40,62,0.3548387096774194
2246,0,1,1,0
2247,0,0,0,NA
2248,0,0,0,NA
2249,0,0,0,NA
2250,0,0,0,NA
2251,0,0,0,NA
2252,0,0,0,NA
2253,0,0,0,NA
2254,0,0,0,NA
2255,2,0,2,1
2256,0,5,5,0
2257,NA,NA,8,NA
2258,0,0,0,NA
2259,0,0,0,NA
2260,0,0,0,NA
2261,0,0,0,NA
2262,1,0,1,1
2263,0,0,0,NA
2264,0,0,0,NA
2265,0,0,0,NA
2266,0,0,0,NA
2267,0,0,0,NA
2268,0,0,0,NA
2269,0,0,0,NA
2270,0,0,0,NA
2271,0,0,0,NA
2272,0,0,0,NA
2273,0,0,0,NA
2274,0,0,0,NA
2275,0,0,0,NA
2276,0,0,0,NA
2277,0,0,0,NA
2278,0,0,0,NA
2279,0,0,0,NA
2280,0,7,7,0
2281,0,0,0,NA
2282,0,0,0,NA
2283,0,0,0,NA
2284,0,0,0,NA
2285,0,0,0,NA
2286,0,0,0,NA
2287,0,0,0,NA
2288,0,0,0,NA
2289,0,0,0,NA
2290,0,0,0,NA
2291,0,0,0,NA
2292,0,0,0,NA
2293,0,0,0,NA
2294,0,0,0,NA
2295,0,0,0,NA
2296,0,0,0,NA
2297,0,0,0,NA
2298,0,0,0,NA
2299,0,0,0,NA
2300,0,0,0,NA
2301,0,0,0,NA
2302,0,0,0,NA
2303,0,0,0,NA
2304,0,0,0,NA
2305,0,0,0,NA
2306,0,0,0,NA
2307,0,0,0,NA
2308,0,0,0,NA
2309,1,22,23,0.043478260869565216
2310,0,0,0,NA
2311,0,0,0,NA
2312,0,0,0,NA
2313,4,73,77,0.05194805194805195
2314,0,33,33,0
2315,0,0,0,NA
2316,1,2,3,0.3333333333333333
2317,NA,NA,NA,NA
2318,2,12,14,0.14285714285714285
2319,0,0,0,NA
2320,0,0,0,NA
2321,0,0,0,NA
2322,0,0,0,NA
2323,0,0,0,NA
2324,0,0,0,NA
2325,0,0,0,NA
2326,0,0,0,NA
2327,0,0,0,NA
2328,0,0,0,NA
2329,7,1,8,0.875
2330,0,0,0,NA
2331,0,0,0,NA
2332,4,44,48,0.08333333333333333
2333,0,0,0,NA
2334,0,0,0,NA
2335,0,0,0,NA
