casualty_group,total_incidents,civil_defense_region,country,year,month,killed,injured,total_casualties,time_binary,lethality_category
25873,1,3: North Midlands,England,1944,11,0,0,0,1,NA
25874,1,3: North Midlands,England,1944,11,0,0,0,1,NA
25875,1,3: North Midlands,England,1944,11,0,0,0,1,NA
25876,1,3: North Midlands,England,1944,11,0,0,0,1,NA
25877,1,3: North Midlands,England,1944,11,0,0,0,1,NA
25878,1,9: Midlands,England,1944,11,0,0,0,1,NA
25879,1,10: North Western,England,1944,11,0,0,0,1,NA
25880,1,10: North Western,England,1944,11,0,0,0,1,NA
25881,1,10: North Western,England,1944,11,0,18,18,1,low
25882,1,10: North Western,England,1944,11,0,0,0,1,NA
25883,1,3: North Midlands,England,1944,11,0,0,0,1,NA
25884,1,2: North Eastern,England,1944,12,0,0,0,0,NA
25885,1,3: North Midlands,England,1944,12,0,0,0,1,NA
25886,1,3: North Midlands,England,1945,1,0,0,0,1,NA
25887,1,4: Eastern,England,1945,1,0,0,0,1,NA
25888,1,4: Eastern,England,1945,1,0,0,0,1,NA
25889,1,4: Eastern,England,1945,1,0,1,1,1,low
25890,1,4: Eastern,England,1945,1,0,0,0,1,NA
25891,1,4: Eastern,England,1945,1,0,5,5,1,low
25892,1,4: Eastern,England,1945,1,0,0,0,1,NA
25893,1,4: Eastern,England,1945,1,0,0,0,1,NA
25894,1,4: Eastern,England,1945,1,0,0,0,1,NA
25895,1,4: Eastern,England,1945,1,0,0,0,1,NA
25896,1,4: Eastern,England,1945,1,0,0,0,1,NA
25897,1,4: Eastern,England,1945,1,0,2,2,1,low
25898,1,4: Eastern,England,1945,1,0,0,0,1,NA
25899,1,4: Eastern,England,1945,1,0,0,0,1,NA
25900,1,5: London,England,1945,1,0,20,20,1,low
25901,1,6: Southern,England,1945,1,0,0,0,1,NA
25902,1,4: Eastern,England,1945,1,0,0,0,1,NA
25903,1,4: Eastern,England,1945,1,0,0,0,1,NA
25904,1,5: London,England,1945,1,11,44,55,1,low
25905,1,5: London,England,1945,1,0,0,0,1,NA
25906,1,5: London,England,1945,1,7,51,58,1,low
25907,1,5: London,England,1945,1,4,36,40,1,low
25908,1,3: North Midlands,England,1945,1,0,0,0,0,NA
25909,1,4: Eastern,England,1945,1,0,0,0,0,NA
25910,1,4: Eastern,England,1945,1,0,0,0,0,NA
25911,1,5: London,England,1945,1,0,9,9,0,low
25912,1,12: South Eastern,England,1945,1,0,0,0,0,NA
25913,1,4: Eastern,England,1945,1,0,3,3,1,low
25914,1,4: Eastern,England,1945,1,0,0,0,1,NA
25916,1,5: London,England,1945,1,0,0,0,1,NA
25917,1,5: London,England,1945,1,0,0,0,1,NA
25918,1,5: London,England,1945,1,0,14,14,1,low
25919,1,5: London,England,1945,1,7,20,27,1,low
25920,1,5: London,England,1945,1,9,31,40,1,low
25921,1,5: London,England,1945,1,0,0,0,1,NA
25922,1,4: Eastern,England,1945,2,0,0,0,1,NA
25923,1,5: London,England,1945,3,12,79,91,1,low
25924,1,5: London,England,1945,3,4,31,36,0,low
25925,1,5: London,England,1945,3,3,18,21,1,low
25926,1,4: Eastern,England,1945,3,0,0,0,1,NA
25927,1,4: Eastern,England,1945,3,0,0,0,1,NA
25928,1,4: Eastern,England,1945,3,0,0,0,1,NA
25929,1,5: London,England,1945,3,0,4,4,1,low
25930,1,4: Eastern,England,1945,3,0,0,0,0,NA
25931,1,4: Eastern,England,1945,3,0,0,0,0,NA
25932,1,5: London,England,1945,3,4,22,26,0,low
25933,1,1: Northern,England,1945,3,0,0,0,1,NA
25934,1,1: Northern,England,1945,3,0,0,0,1,NA
25935,1,1: Northern,England,1945,3,0,0,0,1,NA
25936,1,1: Northern,England,1945,3,0,1,1,1,low
25937,1,1: Northern,England,1945,3,1,0,1,1,high
25938,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25939,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25940,1,4: Eastern,England,1945,3,9,5,14,1,medium
25941,1,4: Eastern,England,1945,3,0,2,2,1,low
25942,1,4: Eastern,England,1945,3,0,2,2,1,low
25943,1,4: Eastern,England,1945,3,1,4,5,1,low
25944,1,4: Eastern,England,1945,3,0,0,0,1,NA
25945,1,4: Eastern,England,1945,3,0,0,0,1,NA
25946,1,4: Eastern,England,1945,3,0,0,0,1,NA
25947,1,4: Eastern,England,1945,3,0,0,0,1,NA
25948,1,4: Eastern,England,1945,3,0,0,0,1,NA
25949,1,4: Eastern,England,1945,3,0,0,0,1,NA
25950,1,6: Southern,England,1945,3,0,0,0,1,NA
25951,1,1: Northern,England,1945,3,0,0,0,1,NA
25952,1,1: Northern,England,1945,3,0,0,0,1,NA
25953,1,1: Northern,England,1945,3,0,0,0,1,NA
25954,1,1: Northern,England,1945,3,0,1,1,1,low
25955,1,1: Northern,England,1945,3,0,0,0,1,NA
25956,1,1: Northern,England,1945,3,0,0,0,1,NA
25957,1,1: Northern,England,1945,3,0,0,0,1,NA
25958,1,2: North Eastern,England,1945,3,0,1,1,1,low
25959,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25960,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25961,1,2: North Eastern,England,1945,3,0,1,1,1,low
25962,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25963,1,2: North Eastern,England,1945,3,0,5,5,1,low
25964,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25965,1,3: North Midlands,England,1945,3,3,2,5,1,medium
25967,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25968,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25969,1,3: North Midlands,England,1945,3,1,0,1,1,high
25970,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25971,1,3: North Midlands,England,1945,3,0,3,3,1,low
25972,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25973,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25974,1,3: North Midlands,England,1945,3,0,2,2,1,low
25975,1,4: Eastern,England,1945,3,0,0,0,0,NA
25976,1,5: London,England,1945,3,0,1,1,0,low
25977,1,12: South Eastern,England,1945,3,0,19,19,0,low
25978,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25979,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25980,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25981,1,2: North Eastern,England,1945,3,0,0,0,1,NA
25982,1,3: North Midlands,England,1945,3,1,0,1,1,high
25983,1,3: North Midlands,England,1945,3,0,1,1,1,low
25984,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25985,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25986,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25987,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25988,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25989,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25990,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25991,1,3: North Midlands,England,1945,3,0,1,1,1,low
25992,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25993,1,4: Eastern,England,1945,3,0,0,0,1,NA
25994,1,4: Eastern,England,1945,3,0,0,0,1,NA
25995,1,3: North Midlands,England,1945,3,0,0,0,1,NA
25996,1,4: Eastern,England,1945,3,0,1,1,1,low
25997,1,4: Eastern,England,1945,3,0,0,0,1,NA
25998,1,5: London,England,1945,3,1,39,40,0,low
25999,1,5: London,England,1945,3,1,10,11,0,low
26000,1,5: London,England,1945,3,0,8,8,0,low
26001,1,5: London,England,1945,3,0,0,0,0,NA
26002,1,5: London,England,1945,3,0,1,1,0,low
26003,1,4: Eastern,England,1945,3,0,0,0,1,NA
26004,1,4: Eastern,England,1945,3,0,0,0,1,NA
26005,1,2: North Eastern,England,1945,3,0,0,0,1,NA
26006,1,3: North Midlands,England,1945,3,0,0,0,1,NA
26007,1,3: North Midlands,England,1945,3,0,0,0,1,NA
26008,1,4: Eastern,England,1945,3,0,0,0,1,NA
26009,1,4: Eastern,England,1945,3,0,0,0,1,NA
26010,1,4: Eastern,England,1945,3,0,0,0,1,NA
26011,1,4: Eastern,England,1945,3,0,0,0,0,NA
26012,1,4: Eastern,England,1945,3,0,3,3,0,low
26013,1,4: Eastern,England,1945,3,0,5,5,1,low
26014,1,12: South Eastern,England,1945,3,0,0,0,1,NA
26015,1,5: London,England,1945,3,48,67,115,1,medium
26016,1,5: London,England,1945,3,12,33,45,1,low
26017,1,5: London,England,1945,3,20,43,63,0,low
26018,1,4: Eastern,England,1945,3,0,0,0,1,NA
26019,1,5: London,England,1945,3,6,93,99,0,low
26020,1,4: Eastern,England,1945,3,0,0,0,0,NA
26021,1,12: South Eastern,England,1945,3,4,27,31,0,low
26022,1,1: Northern,England,1945,3,0,0,0,1,NA
26023,1,1: Northern,England,1945,3,0,0,0,1,NA
26024,1,2: North Eastern,England,1945,3,12,30,42,1,low
26025,1,4: Eastern,England,1945,3,0,0,0,1,NA
26026,1,4: Eastern,England,1945,3,0,0,0,0,NA
26027,1,4: Eastern,England,1945,3,0,0,0,0,NA
26028,1,1: Northern,England,1945,3,0,0,0,1,NA
26029,1,1: Northern,England,1945,3,0,0,0,1,NA
26030,1,2: North Eastern,England,1945,3,0,0,0,1,NA
26031,1,4: Eastern,England,1945,3,0,0,0,1,NA
26032,1,4: Eastern,England,1945,3,0,0,0,1,NA
26033,1,4: Eastern,England,1945,3,0,0,0,1,NA
26034,1,4: Eastern,England,1945,3,0,0,0,1,NA
26035,1,4: Eastern,England,1945,3,0,1,1,1,low
26036,1,4: Eastern,England,1945,3,0,0,0,1,NA
26037,1,4: Eastern,England,1945,3,0,0,0,1,NA
26038,1,4: Eastern,England,1945,3,0,0,0,1,NA
26039,1,4: Eastern,England,1945,3,0,1,1,0,low
26040,1,4: Eastern,England,1945,3,0,0,0,0,NA
26041,1,12: South Eastern,England,1945,3,0,0,0,0,NA
26042,1,12: South Eastern,England,1945,3,0,0,0,1,NA
26043,1,3: North Midlands,England,1945,3,0,0,0,1,NA
26044,1,4: Eastern,England,1945,3,0,0,0,1,NA
26045,1,4: Eastern,England,1945,3,0,0,0,1,NA
26046,1,4: Eastern,England,1945,3,0,0,0,1,NA
26047,1,4: Eastern,England,1945,3,0,0,0,1,NA
26048,1,4: Eastern,England,1945,3,0,0,0,1,NA
26049,1,4: Eastern,England,1945,3,0,0,0,1,NA
26050,1,4: Eastern,England,1945,3,0,0,0,1,NA
26051,1,4: Eastern,England,1945,3,0,0,0,1,NA
26052,1,4: Eastern,England,1945,3,0,0,0,1,NA
26053,1,4: Eastern,England,1945,3,0,0,0,1,NA
26054,1,4: Eastern,England,1945,3,0,0,0,1,NA
26055,1,4: Eastern,England,1945,3,0,0,0,0,NA
26056,1,4: Eastern,England,1945,3,0,0,0,0,NA
26057,1,4: Eastern,England,1945,3,0,0,0,1,NA
26058,1,4: Eastern,England,1945,3,0,0,0,1,NA
26059,1,4: Eastern,England,1945,3,0,0,0,0,NA
26061,1,1: Northern,England,1945,3,1,0,1,0,high
26062,1,4: Eastern,England,1945,3,0,1,1,1,low
26063,1,4: Eastern,England,1945,3,0,0,0,0,NA
26064,1,4: Eastern,England,1945,3,0,0,0,0,NA
26065,1,5: London,England,1945,3,1,55,56,0,low
26066,1,4: Eastern,England,1945,3,0,4,4,0,low
26067,1,4: Eastern,England,1945,3,0,0,0,0,NA
26068,1,12: South Eastern,England,1945,3,0,7,7,0,low
26069,1,4: Eastern,England,1945,3,0,0,0,1,NA
26070,1,4: Eastern,England,1945,3,0,1,1,1,low
26071,1,5: London,England,1945,3,0,0,0,1,NA
26072,1,12: South Eastern,England,1945,3,0,0,0,1,NA
26073,1,4: Eastern,England,1945,3,0,0,0,1,NA
26074,1,4: Eastern,England,1945,3,0,0,0,1,NA
26075,1,4: Eastern,England,1945,3,0,0,0,1,NA
26076,1,4: Eastern,England,1945,3,0,0,0,1,NA
26077,1,5: London,England,1945,3,0,1,1,1,low
26078,1,4: Eastern,England,1945,3,0,0,0,0,NA
26079,1,12: South Eastern,England,1945,3,0,0,0,0,NA
26080,1,6: Southern,England,1945,3,0,0,0,1,NA
26081,1,4: Eastern,England,1945,3,0,0,0,1,NA
26082,1,4: Eastern,England,1945,3,0,0,0,1,NA
26083,1,4: Eastern,England,1945,3,0,0,0,1,NA
26084,1,5: London,England,1945,3,0,4,4,0,low
26085,1,5: London,England,1945,3,0,0,0,0,NA
26086,1,4: Eastern,England,1945,3,0,0,0,1,NA
26087,1,4: Eastern,England,1945,3,0,0,0,1,NA
26088,1,4: Eastern,England,1945,3,0,0,0,1,NA
26089,1,4: Eastern,England,1945,3,0,0,0,1,NA
26090,1,4: Eastern,England,1945,3,0,0,0,0,NA
26091,1,4: Eastern,England,1945,3,0,0,0,0,NA
26092,1,4: Eastern,England,1945,3,0,0,0,0,NA
26093,1,4: Eastern,England,1945,3,0,0,0,0,NA
26094,1,4: Eastern,England,1945,3,0,0,0,0,NA
26095,1,4: Eastern,England,1945,3,0,0,0,0,NA
26096,1,12: South Eastern,England,1945,3,0,0,0,0,NA
26097,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26098,1,12: South Eastern,England,1944,6,0,1,1,1,low
26099,1,12: South Eastern,England,1944,6,0,2,2,1,low
26100,1,12: South Eastern,England,1944,6,0,3,3,1,low
26101,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26102,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26103,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26104,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26105,1,12: South Eastern,England,1944,6,0,13,13,1,low
26106,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26107,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26108,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26109,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26110,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26111,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26112,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26113,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26114,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26115,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26116,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26117,1,12: South Eastern,England,1944,6,0,3,3,0,low
26118,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26119,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26120,1,12: South Eastern,England,1944,6,0,1,1,1,low
26121,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26122,1,12: South Eastern,England,1944,6,0,1,1,1,low
26123,1,12: South Eastern,England,1944,6,0,1,1,1,low
26124,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26125,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26126,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26127,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26128,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26129,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26130,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26131,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26132,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26133,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26134,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26135,1,12: South Eastern,England,1944,6,0,7,7,0,low
26136,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26137,1,12: South Eastern,England,1944,6,0,1,1,0,low
26138,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26139,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26140,1,12: South Eastern,England,1944,6,0,2,2,0,low
26141,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26142,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26143,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26144,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26145,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26146,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26147,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26148,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26149,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26150,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26151,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26153,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26154,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26155,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26156,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26157,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26158,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26160,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26161,1,12: South Eastern,England,1944,6,0,1,1,1,low
26162,1,12: South Eastern,England,1944,6,0,4,4,1,low
26163,1,12: South Eastern,England,1944,6,0,2,2,1,low
26164,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26165,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26166,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26167,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26168,1,12: South Eastern,England,1944,6,0,3,3,1,low
26169,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26170,1,12: South Eastern,England,1944,6,0,6,6,1,low
26171,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26172,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26173,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26174,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26175,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26176,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26177,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26178,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26179,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26180,1,5: London,England,1944,6,0,0,0,1,NA
26181,1,12: South Eastern,England,1944,6,0,3,3,1,low
26182,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26183,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26184,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26185,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26186,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26187,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26188,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26189,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26190,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26191,1,12: South Eastern,England,1944,6,0,1,1,1,low
26192,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26193,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26194,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26195,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26197,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26198,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26199,1,12: South Eastern,England,1944,6,0,1,1,0,low
26200,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26201,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26202,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26203,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26204,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26205,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26206,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26207,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26208,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26209,1,12: South Eastern,England,1944,6,0,1,1,0,low
26210,1,12: South Eastern,England,1944,6,0,1,1,0,low
26211,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26212,1,12: South Eastern,England,1944,6,0,3,3,0,low
26213,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26214,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26215,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26216,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26217,1,12: South Eastern,England,1944,6,0,2,2,0,low
26218,1,12: South Eastern,England,1944,6,0,1,1,0,low
26219,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26220,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26221,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26222,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26223,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26224,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26225,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26226,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26227,1,12: South Eastern,England,1944,6,0,2,2,1,low
26228,1,12: South Eastern,England,1944,6,0,1,1,1,low
26229,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26230,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26231,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26232,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26233,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26234,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26235,1,12: South Eastern,England,1944,6,0,4,4,1,low
26236,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26237,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26238,1,12: South Eastern,England,1944,6,2,1,3,1,high
26239,1,12: South Eastern,England,1944,6,0,7,7,1,low
26240,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26241,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26242,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26243,1,12: South Eastern,England,1944,6,0,3,3,1,low
26244,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26245,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26246,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26247,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26248,1,12: South Eastern,England,1944,6,0,2,2,0,low
26249,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26250,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26251,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26253,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26254,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26255,1,12: South Eastern,England,1944,6,0,1,1,0,low
26256,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26257,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26258,1,12: South Eastern,England,1944,6,0,1,1,0,low
26259,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26260,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26261,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26262,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26263,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26264,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26265,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26266,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26267,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26268,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26269,1,12: South Eastern,England,1944,6,1,1,2,1,medium
26270,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26271,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26272,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26273,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26274,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26275,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26276,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26277,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26278,1,12: South Eastern,England,1944,6,0,1,1,1,low
26279,1,12: South Eastern,England,1944,6,0,1,1,1,low
26280,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26281,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26282,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26283,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26284,1,12: South Eastern,England,1944,6,0,8,8,0,low
26285,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26286,1,12: South Eastern,England,1944,6,0,1,1,0,low
26287,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26288,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26289,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26290,1,12: South Eastern,England,1944,6,0,3,3,0,low
26291,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26292,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26293,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26294,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26295,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26296,1,12: South Eastern,England,1944,6,1,3,4,0,low
26297,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26298,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26299,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26300,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26301,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26302,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26303,1,12: South Eastern,England,1944,6,0,2,2,1,low
26304,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26305,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26306,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26307,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26308,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26309,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26310,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26311,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26312,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26313,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26314,1,12: South Eastern,England,1944,6,0,1,1,1,low
26315,1,12: South Eastern,England,1944,6,16,0,16,1,high
26316,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26317,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26318,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26319,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26320,1,12: South Eastern,England,1944,6,0,12,12,1,low
26321,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26322,1,12: South Eastern,England,1944,6,0,0,0,1,NA
26323,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26324,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26325,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26326,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26327,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26328,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26329,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26330,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26331,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26332,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26333,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26334,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26335,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26336,1,12: South Eastern,England,1944,6,0,2,2,0,low
26337,1,12: South Eastern,England,1944,6,0,11,11,0,low
26338,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26339,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26340,1,12: South Eastern,England,1944,6,0,0,0,0,NA
26341,1,12: South Eastern,England,1944,6,0,0,0,0,NA
